	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad1_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad1_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad1_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad2_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad2_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad2_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad3_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad3_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad3_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad4_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad4_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad4_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad5_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad5_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad5_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an1_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an1_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an1_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an2_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an2_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an2_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an3_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an3_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an3_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an4_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an4_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an4_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an5_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an5_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an5_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an6_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an6_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an6_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad1_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad1_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad1_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad2_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad2_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad2_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad3_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad3_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad3_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad4_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad4_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad4_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad5_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad5_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad5_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an1_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an1_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an1_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an2_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an2_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an2_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an3_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an3_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an3_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an4_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an4_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an4_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an5_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an5_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an5_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an6_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an6_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an6_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad1_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad1_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad1_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad2_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad2_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad2_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad3_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad3_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad3_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad4_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad4_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad4_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad5_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad5_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad5_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an1_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an1_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an1_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an2_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an2_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an2_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an3_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an3_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an3_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an4_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an4_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an4_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an5_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an5_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an5_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an6_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an6_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an6_Sum
Rec A19	1	0.677	0.677	1	0.386	0.386	1	3.202	3.202	1	17.946	17.946	-	-	-	1	10.709	10.709	1	11.293	11.293	1	11.609	11.609	1	14.667	14.667	1	14.467	14.467	1	18.909	18.909	1	5.258	5.258	1	6.341	6.341	1	0.725	0.725	1	1.800	1.800	1	0.000	0.000	1	1.483	1.483	1	5.950	5.950	1	2.075	2.075	1	1.000	1.000	1	0.492	0.492	1	0.400	0.400	1	27.000	27.000	1	37.000	37.000	1	5.000	5.000	1	10.000	10.000	1	0.000	0.000	1	10.000	10.000	1	27.000	27.000	1	11.000	11.000	1	7.000	7.000	1	6.000	6.000	1	1.000	1.000
Rec A20	1	1.366	1.366	1	0.266	0.266	1	7.040	7.040	-	-	-	-	-	-	1	8.715	8.715	1	9.523	9.523	-	-	-	1	14.148	14.148	-	-	-	-	-	-	1	1.467	1.467	1	2.591	2.591	1	1.142	1.142	1	0.000	0.000	1	0.000	0.000	1	1.825	1.825	1	2.366	2.366	1	0.000	0.000	1	0.158	0.158	1	0.000	0.000	1	0.000	0.000	1	9.000	9.000	1	12.000	12.000	1	5.000	5.000	1	0.000	0.000	1	0.000	0.000	1	10.000	10.000	1	12.000	12.000	1	0.000	0.000	1	1.000	1.000	1	0.000	0.000	1	0.000	0.000
Rec A21	1	0.706	0.706	1	0.390	0.390	1	4.239	4.239	1	7.939	7.939	1	19.788	19.788	1	4.656	4.656	1	5.098	5.098	1	5.622	5.622	1	6.231	6.231	1	7.206	7.206	1	8.247	8.247	1	2.158	2.158	1	4.491	4.491	1	1.367	1.367	1	0.533	0.533	1	0.708	0.708	1	2.016	2.016	1	4.783	4.783	1	4.116	4.116	1	2.283	2.283	1	1.366	1.366	1	0.375	0.375	1	12.000	12.000	1	25.000	25.000	1	9.000	9.000	1	3.000	3.000	1	6.000	6.000	1	12.000	12.000	1	29.000	29.000	1	21.000	21.000	1	14.000	14.000	1	6.000	6.000	1	2.000	2.000
Rec A22	1	0.474	0.474	1	2.462	2.462	1	16.973	16.973	1	11.932	11.932	-	-	-	1	5.000	5.000	1	6.141	6.141	1	7.458	7.458	1	9.416	9.416	1	10.532	10.532	1	11.666	11.666	1	2.366	2.366	1	2.230	2.230	1	0.442	0.442	1	0.725	0.725	1	0.000	0.000	1	2.825	2.825	1	1.183	1.183	1	1.141	1.141	1	0.633	0.633	1	0.741	0.741	1	0.492	0.492	1	16.000	16.000	1	12.000	12.000	1	2.000	2.000	1	5.000	5.000	1	0.000	0.000	1	15.000	15.000	1	7.000	7.000	1	5.000	5.000	1	4.000	4.000	1	5.000	5.000	1	5.000	5.000
Rec A23	1	0.945	0.945	1	1.137	1.137	1	3.420	3.420	1	21.085	21.085	-	-	-	1	9.119	9.119	1	12.494	12.494	1	16.110	16.110	1	16.910	16.910	1	18.360	18.360	1	19.510	19.510	1	0.375	0.375	1	4.800	4.800	1	2.608	2.608	1	0.458	0.458	1	0.000	0.000	1	3.399	3.399	1	3.191	3.191	1	0.600	0.600	1	0.433	0.433	1	0.467	0.467	1	0.275	0.275	1	4.000	4.000	1	43.000	43.000	1	20.000	20.000	1	5.000	5.000	1	0.000	0.000	1	24.000	24.000	1	20.000	20.000	1	4.000	4.000	1	4.000	4.000	1	4.000	4.000	1	3.000	3.000
Rec A24	1	1.589	1.589	1	0.856	0.856	1	0.190	0.190	1	17.629	17.629	-	-	-	1	6.514	6.514	1	10.263	10.263	1	12.438	12.438	1	13.713	13.713	1	14.671	14.671	1	16.329	16.329	1	3.983	3.983	1	8.366	8.366	1	3.657	3.657	1	2.449	2.449	1	0.000	0.000	1	9.766	9.766	1	8.307	8.307	1	4.266	4.266	1	5.441	5.441	1	3.483	3.483	1	3.558	3.558	1	20.000	20.000	1	44.000	44.000	1	22.000	22.000	1	13.000	13.000	1	0.000	0.000	1	46.000	46.000	1	36.000	36.000	1	21.000	21.000	1	26.000	26.000	1	19.000	19.000	1	17.000	17.000
Rec A25	1	0.614	0.614	1	3.297	3.297	1	2.747	2.747	1	17.520	17.520	-	-	-	1	5.197	5.197	1	6.355	6.355	1	9.480	9.480	1	12.062	12.062	1	12.488	12.488	1	13.429	13.429	1	1.358	1.358	1	0.542	0.542	1	0.592	0.592	1	1.058	1.058	1	0.000	0.000	1	1.542	1.542	1	1.217	1.217	1	0.483	0.483	1	0.200	0.200	1	0.575	0.575	1	0.392	0.392	1	8.000	8.000	1	4.000	4.000	1	6.000	6.000	1	8.000	8.000	1	0.000	0.000	1	11.000	11.000	1	9.000	9.000	1	4.000	4.000	1	1.000	1.000	1	5.000	5.000	1	5.000	5.000
Rec A26	-	-	-	1	27.725	27.725	1	0.587	0.587	1	8.927	8.927	-	-	-	1	1.370	1.370	1	2.878	2.878	1	4.744	4.744	1	5.178	5.178	1	6.678	6.678	1	7.828	7.828	1	0.000	0.000	1	0.367	0.367	1	1.008	1.008	1	1.592	1.592	1	0.000	0.000	1	4.391	4.391	1	9.783	9.783	1	3.383	3.383	1	2.408	2.408	1	3.433	3.433	1	1.916	1.916	1	0.000	0.000	1	2.000	2.000	1	7.000	7.000	1	10.000	10.000	1	0.000	0.000	1	22.000	22.000	1	49.000	49.000	1	19.000	19.000	1	14.000	14.000	1	17.000	17.000	1	11.000	11.000
Rec A27	1	1.079	1.079	1	0.429	0.429	1	0.804	0.804	1	15.327	15.327	-	-	-	1	7.386	7.386	1	8.553	8.553	1	9.386	9.386	1	9.761	9.761	1	12.327	12.327	1	13.794	13.794	1	5.091	5.091	1	3.533	3.533	1	2.183	2.183	1	2.583	2.583	1	0.000	0.000	1	5.751	5.751	1	4.424	4.424	1	4.391	4.391	1	3.008	3.008	1	3.441	3.441	1	3.450	3.450	1	26.000	26.000	1	17.000	17.000	1	16.000	16.000	1	12.000	12.000	1	0.000	0.000	1	30.000	30.000	1	26.000	26.000	1	22.000	22.000	1	20.000	20.000	1	20.000	20.000	1	18.000	18.000
Rec A28	1	2.301	2.301	1	2.793	2.793	1	0.443	0.443	1	16.774	16.774	-	-	-	1	24.015	24.015	1	5.025	5.025	1	7.117	7.117	1	11.791	11.791	1	12.675	12.675	1	13.666	13.666	1	1.242	1.242	1	4.316	4.316	1	2.255	2.255	1	0.600	0.600	1	0.000	0.000	1	6.383	6.383	1	5.825	5.825	1	2.775	2.775	1	0.692	0.692	1	0.608	0.608	1	1.775	1.775	1	9.000	9.000	1	24.000	24.000	1	17.000	17.000	1	4.000	4.000	1	0.000	0.000	1	30.000	30.000	1	30.000	30.000	1	17.000	17.000	1	4.000	4.000	1	2.000	2.000	1	11.000	11.000
Rec A29	1	0.403	0.403	1	0.703	0.703	1	7.394	7.394	-	-	-	-	-	-	1	12.035	12.035	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	2.716	2.716	1	4.458	4.458	1	1.042	1.042	1	0.000	0.000	1	0.000	0.000	1	2.858	2.858	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	13.000	13.000	1	23.000	23.000	1	7.000	7.000	1	0.000	0.000	1	0.000	0.000	1	12.000	12.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000
Rec A30	1	0.534	0.534	1	1.126	1.126	1	3.484	3.484	1	17.524	17.524	-	-	-	1	6.676	6.676	1	10.983	10.983	1	16.174	16.174	1	14.675	14.675	1	16.508	16.508	1	16.833	16.833	1	0.533	0.533	1	2.592	2.592	1	2.641	2.641	1	0.108	0.108	1	0.000	0.000	1	3.558	3.558	1	0.908	0.908	1	0.342	0.342	1	1.275	1.275	1	0.267	0.267	1	0.500	0.500	1	1.000	1.000	1	14.000	14.000	1	16.000	16.000	1	1.000	1.000	1	0.000	0.000	1	20.000	20.000	1	4.000	4.000	1	2.000	2.000	1	8.000	8.000	1	2.000	2.000	1	3.000	3.000
Rec A31	1	0.748	0.748	1	0.490	0.490	1	0.290	0.290	1	11.330	11.330	-	-	-	1	5.614	5.614	1	8.047	8.047	1	10.064	10.064	1	10.464	10.464	1	10.856	10.856	1	11.131	11.131	1	1.441	1.441	1	0.983	0.983	1	0.950	0.950	1	0.092	0.092	1	0.000	0.000	1	1.017	1.017	1	0.400	0.400	1	0.081	0.081	1	0.242	0.242	1	0.183	0.183	1	0.375	0.375	1	9.000	9.000	1	5.000	5.000	1	6.000	6.000	1	1.000	1.000	1	0.000	0.000	1	6.000	6.000	1	4.000	4.000	1	2.000	2.000	1	2.000	2.000	1	2.000	2.000	1	3.000	3.000
Rec A32	1	1.062	1.062	1	2.312	2.312	1	0.462	0.462	1	16.885	16.885	-	-	-	1	7.986	7.986	1	9.478	9.478	1	11.469	11.469	1	12.827	12.827	1	13.661	13.661	1	15.810	15.810	1	1.433	1.433	1	4.774	4.774	1	2.858	2.858	1	1.350	1.350	1	0.000	0.000	1	5.508	5.508	1	4.708	4.708	1	2.041	2.041	1	2.166	2.166	1	0.525	0.525	1	0.883	0.883	1	8.000	8.000	1	24.000	24.000	1	16.000	16.000	1	6.000	6.000	1	0.000	0.000	1	25.000	25.000	1	22.000	22.000	1	11.000	11.000	1	11.000	11.000	1	3.000	3.000	1	5.000	5.000
All Recordings	28	1.087	30.449	30	2.049	61.481	31	3.135	97.170	21	14.758	309.927	3	23.964	71.893	31	6.809	211.083	30	7.510	225.295	26	9.573	248.904	24	10.631	255.149	22	12.180	267.960	22	13.594	299.059	31	1.757	54.471	31	3.322	102.997	31	1.478	45.806	31	0.735	22.797	31	0.037	1.158	31	3.152	97.722	31	3.640	112.835	31	1.786	55.365	31	1.207	37.429	31	1.020	31.621	31	1.036	32.127	31	9.774	303.000	31	18.742	581.000	31	9.581	297.000	31	4.323	134.000	31	0.290	9.000	31	16.806	521.000	31	18.032	559.000	31	10.032	311.000	31	7.097	220.000	31	5.839	181.000	31	6.194	192.000
