	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad1_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad1_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad1_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad2_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad2_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad2_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad3_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad3_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad3_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad4_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad4_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad4_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad5_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad5_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad5_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an1_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an1_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an1_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an2_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an2_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an2_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an3_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an3_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an3_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an4_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an4_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an4_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an5_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an5_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an5_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an6_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an6_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an6_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad1_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad1_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad1_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad2_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad2_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad2_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad3_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad3_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad3_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad4_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad4_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad4_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad5_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad5_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad5_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an1_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an1_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an1_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an2_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an2_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an2_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an3_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an3_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an3_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an4_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an4_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an4_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an5_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an5_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an5_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an6_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an6_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an6_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad1_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad1_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad1_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad2_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad2_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad2_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad3_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad3_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad3_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad4_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad4_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad4_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad5_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad5_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_ad5_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an1_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an1_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an1_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an2_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an2_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an2_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an3_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an3_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an3_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an4_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an4_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an4_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an5_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an5_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an5_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an6_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an6_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/雅虎财经.html (CRC)_an6_Sum
Rec 02	1	0.769	0.769	1	0.444	0.444	1	2.111	2.111	1	13.209	13.209	1	4.644	4.644	1	3.519	3.519	1	4.885	4.885	1	6.460	6.460	1	8.926	8.926	1	9.293	9.293	1	9.976	9.976	1	2.575	2.575	1	1.133	1.133	1	1.933	1.933	1	0.167	0.167	1	0.108	0.108	1	0.484	0.484	1	2.108	2.108	1	0.517	0.517	1	0.633	0.633	1	1.651	1.651	1	1.175	1.175	1	11.000	11.000	1	8.000	8.000	1	13.000	13.000	1	2.000	2.000	1	1.000	1.000	1	4.000	4.000	1	16.000	16.000	1	5.000	5.000	1	5.000	5.000	1	8.000	8.000	1	6.000	6.000
Rec 03	1	0.848	0.848	1	0.431	0.431	1	1.756	1.756	1	13.155	13.155	-	-	-	1	2.864	2.864	1	3.473	3.473	1	5.497	5.497	1	7.222	7.222	1	8.530	8.530	1	8.705	8.705	1	0.733	0.733	1	0.317	0.317	1	0.750	0.750	1	1.066	1.066	1	0.000	0.000	1	0.525	0.525	1	1.500	1.500	1	1.083	1.083	1	1.058	1.058	1	3.225	3.225	1	0.491	0.491	1	3.000	3.000	1	2.000	2.000	1	4.000	4.000	1	3.000	3.000	1	0.000	0.000	1	3.000	3.000	1	9.000	9.000	1	7.000	7.000	1	5.000	5.000	1	17.000	17.000	1	2.000	2.000
Rec 04	-	-	-	1	0.320	0.320	1	1.336	1.336	1	7.836	7.836	-	-	-	1	1.128	1.128	1	1.970	1.970	1	2.378	2.378	1	3.453	3.453	1	5.152	5.152	1	7.319	7.319	1	0.000	0.000	1	0.625	0.625	1	0.517	0.517	1	0.833	0.833	1	0.000	0.000	1	0.192	0.192	1	0.350	0.350	1	0.924	0.924	1	1.091	1.091	1	4.316	4.316	1	0.442	0.442	1	0.000	0.000	1	5.000	5.000	1	3.000	3.000	1	2.000	2.000	1	0.000	0.000	1	1.000	1.000	1	2.000	2.000	1	4.000	4.000	1	7.000	7.000	1	23.000	23.000	1	2.000	2.000
Rec 05	1	0.992	0.992	1	0.284	0.284	1	1.334	1.334	1	4.809	4.809	1	0.501	0.501	1	1.809	1.809	1	2.092	2.092	1	2.484	2.484	1	2.959	2.959	1	3.300	3.300	1	3.434	3.434	1	0.567	0.567	1	0.267	0.267	1	0.408	0.408	1	0.508	0.508	1	0.508	0.508	1	0.083	0.083	1	0.483	0.483	1	0.400	0.400	1	0.200	0.200	1	1.058	1.058	1	0.325	0.325	1	4.000	4.000	1	2.000	2.000	1	3.000	3.000	1	3.000	3.000	1	3.000	3.000	1	1.000	1.000	1	2.000	2.000	1	2.000	2.000	1	1.000	1.000	1	6.000	6.000	1	2.000	2.000
Rec 06	1	1.057	1.057	1	0.241	0.241	1	4.957	4.957	1	10.765	10.765	-	-	-	1	1.874	1.874	1	2.657	2.657	1	6.015	6.015	1	7.548	7.548	1	8.432	8.432	1	10.223	10.223	1	0.950	0.950	1	0.583	0.583	1	0.125	0.125	1	0.333	0.333	1	0.000	0.000	1	0.858	0.858	1	0.625	0.625	1	0.750	0.750	1	1.391	1.391	1	4.299	4.299	1	0.292	0.292	1	4.000	4.000	1	5.000	5.000	1	1.000	1.000	1	2.000	2.000	1	0.000	0.000	1	5.000	5.000	1	3.000	3.000	1	7.000	7.000	1	12.000	12.000	1	22.000	22.000	1	2.000	2.000
Rec 07	1	0.479	0.479	1	1.745	1.745	1	1.429	1.429	1	6.337	6.337	1	9.253	9.253	1	3.187	3.187	1	2.529	2.529	1	3.670	3.670	1	3.829	3.829	1	4.303	4.303	1	5.837	5.837	1	0.167	0.167	1	0.692	0.692	1	0.267	0.267	1	0.542	0.542	1	0.250	0.250	1	0.325	0.325	1	0.558	0.558	1	0.142	0.142	1	0.358	0.358	1	2.200	2.200	1	0.325	0.325	1	2.000	2.000	1	4.000	4.000	1	2.000	2.000	1	4.000	4.000	1	2.000	2.000	1	2.000	2.000	1	3.000	3.000	1	1.000	1.000	1	3.000	3.000	1	12.000	12.000	1	2.000	2.000
Rec 08	1	0.455	0.455	1	1.114	1.114	1	6.713	6.713	1	26.319	26.319	-	-	-	1	9.363	9.363	1	10.913	10.913	1	15.604	15.604	1	18.803	18.803	1	20.378	20.378	1	22.911	22.911	1	2.358	2.358	1	2.008	2.008	1	3.875	3.875	1	0.467	0.467	1	0.000	0.000	1	1.791	1.791	1	1.349	1.349	1	2.466	2.466	1	1.250	1.250	1	4.091	4.091	1	0.275	0.275	1	14.000	14.000	1	13.000	13.000	1	19.000	19.000	1	3.000	3.000	1	0.000	0.000	1	11.000	11.000	1	8.000	8.000	1	13.000	13.000	1	8.000	8.000	1	22.000	22.000	1	1.000	1.000
Rec 09	1	1.279	1.279	1	0.995	0.995	1	0.395	0.395	-	-	-	-	-	-	1	2.512	2.512	1	2.878	2.878	1	3.070	3.070	1	10.411	10.411	1	6.512	6.512	-	-	-	1	0.433	0.433	1	0.590	0.590	1	0.692	0.692	1	0.000	0.000	1	0.000	0.000	1	0.350	0.350	1	1.558	1.558	1	0.775	0.775	1	0.225	0.225	1	2.766	2.766	1	0.000	0.000	1	3.000	3.000	1	3.000	3.000	1	4.000	4.000	1	0.000	0.000	1	0.000	0.000	1	1.000	1.000	1	9.000	9.000	1	5.000	5.000	1	2.000	2.000	1	14.000	14.000	1	0.000	0.000
Rec 10	1	15.474	15.474	1	0.192	0.192	1	3.100	3.100	-	-	-	-	-	-	1	3.917	3.917	1	4.200	4.200	1	5.467	5.467	1	6.692	6.692	1	9.141	9.141	1	10.800	10.800	1	0.241	0.241	1	1.267	1.267	1	0.442	0.442	1	0.000	0.000	1	0.000	0.000	1	0.608	0.608	1	1.363	1.363	1	0.883	0.883	1	1.675	1.675	1	2.108	2.108	1	0.575	0.575	1	1.000	1.000	1	8.000	8.000	1	4.000	4.000	1	0.000	0.000	1	0.000	0.000	1	3.000	3.000	1	11.000	11.000	1	6.000	6.000	1	11.000	11.000	1	11.000	11.000	1	3.000	3.000
Rec 11	1	0.985	0.985	1	0.568	0.568	1	6.884	6.884	1	19.924	19.924	-	-	-	1	6.409	6.409	1	12.642	12.642	1	14.150	14.150	1	15.817	15.817	1	16.766	16.766	1	19.583	19.583	1	3.758	3.758	1	2.408	2.408	1	1.041	1.041	1	0.483	0.483	1	0.000	0.000	1	4.524	4.524	1	0.750	0.750	1	1.708	1.708	1	0.783	0.783	1	3.633	3.633	1	0.308	0.308	1	19.000	19.000	1	14.000	14.000	1	5.000	5.000	1	3.000	3.000	1	0.000	0.000	1	24.000	24.000	1	5.000	5.000	1	9.000	9.000	1	4.000	4.000	1	18.000	18.000	1	1.000	1.000
Rec 12	1	1.256	1.256	-	-	-	1	1.672	1.672	1	10.688	10.688	-	-	-	1	2.205	2.205	1	2.605	2.605	1	4.788	4.788	1	6.055	6.055	1	7.896	7.896	1	10.329	10.329	1	0.067	0.067	1	0.000	0.000	1	0.450	0.450	1	0.533	0.533	1	0.000	0.000	1	0.767	0.767	1	2.216	2.216	1	1.808	1.808	1	3.908	3.908	1	5.567	5.567	1	0.783	0.783	1	1.000	1.000	1	0.000	0.000	1	2.000	2.000	1	4.000	4.000	1	0.000	0.000	1	3.000	3.000	1	12.000	12.000	1	10.000	10.000	1	19.000	19.000	1	35.000	35.000	1	5.000	5.000
Rec 13	1	1.369	1.369	1	0.261	0.261	1	0.702	0.702	1	22.983	22.983	-	-	-	1	3.969	3.969	1	8.327	8.327	1	9.360	9.360	1	15.217	15.217	1	17.009	17.009	1	17.217	17.217	1	0.700	0.700	1	1.650	1.650	1	2.425	2.425	1	0.400	0.400	1	0.000	0.000	1	0.958	0.958	1	1.792	1.792	1	3.175	3.175	1	1.617	1.617	1	2.925	2.925	1	0.808	0.808	1	5.000	5.000	1	10.000	10.000	1	13.000	13.000	1	2.000	2.000	1	0.000	0.000	1	7.000	7.000	1	9.000	9.000	1	19.000	19.000	1	8.000	8.000	1	15.000	15.000	1	5.000	5.000
Rec 14	1	0.363	0.363	1	0.471	0.471	1	4.355	4.355	1	7.229	7.229	-	-	-	1	1.921	1.921	1	1.488	1.488	1	4.963	4.963	1	8.654	8.654	1	6.146	6.146	1	6.871	6.871	1	0.408	0.408	1	0.417	0.417	1	0.475	0.475	1	0.133	0.133	1	0.000	0.000	1	2.050	2.050	1	0.650	0.650	1	0.650	0.650	1	0.192	0.192	1	4.283	4.283	1	0.292	0.292	1	3.000	3.000	1	2.000	2.000	1	2.000	2.000	1	1.000	1.000	1	0.000	0.000	1	9.000	9.000	1	3.000	3.000	1	4.000	4.000	1	2.000	2.000	1	18.000	18.000	1	2.000	2.000
