	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad1_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad1_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad1_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad2_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad2_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad2_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad3_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad3_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad3_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad4_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad4_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad4_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad5_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad5_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad5_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an1_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an1_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an1_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an2_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an2_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an2_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an3_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an3_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an3_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an4_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an4_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an4_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an5_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an5_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an5_Sum	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an6_N	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an6_Mean	Time to First Fixation_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an6_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad1_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad1_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad1_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad2_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad2_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad2_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad3_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad3_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad3_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad4_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad4_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad4_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad5_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad5_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad5_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an1_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an1_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an1_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an2_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an2_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an2_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an3_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an3_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an3_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an4_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an4_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an4_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an5_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an5_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an5_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an6_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an6_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an6_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad1_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad1_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad1_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad2_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad2_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad2_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad3_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad3_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad3_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad4_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad4_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad4_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad5_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad5_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_ad5_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an1_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an1_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an1_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an2_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an2_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an2_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an3_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an3_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an3_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an4_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an4_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an4_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an5_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an5_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an5_Sum	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an6_N	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an6_Mean	Fixation Count (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/苹果官方售后.html (CRC)_an6_Sum
Rec A20	1	0.848	0.848	1	0.432	0.432	1	0.640	0.640	1	8.873	8.873	-	-	-	1	3.598	3.598	1	2.898	2.898	1	3.948	3.948	1	4.923	4.923	1	5.823	5.823	-	-	-	1	0.650	0.650	1	0.833	0.833	1	0.550	0.550	1	0.075	0.075	1	0.000	0.000	1	0.317	0.317	1	0.517	0.517	1	1.158	1.158	1	0.342	0.342	1	2.575	2.575	1	0.000	0.000	1	3.000	3.000	1	3.000	3.000	1	3.000	3.000	1	1.000	1.000	1	0.000	0.000	1	1.000	1.000	1	3.000	3.000	1	6.000	6.000	1	2.000	2.000	1	8.000	8.000	1	0.000	0.000
Rec A21	-	-	-	1	0.364	0.364	-	-	-	-	-	-	-	-	-	1	1.006	1.006	1	1.256	1.256	1	3.580	3.580	-	-	-	1	3.214	3.214	-	-	-	1	0.000	0.000	1	0.192	0.192	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	1.375	1.375	1	0.542	0.542	1	0.142	0.142	1	0.000	0.000	1	2.841	2.841	1	0.000	0.000	1	0.000	0.000	1	1.000	1.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	5.000	5.000	1	3.000	3.000	1	1.000	1.000	1	0.000	0.000	1	15.000	15.000	1	0.000	0.000
Rec A22	1	0.797	0.797	1	1.355	1.355	1	0.197	0.197	1	5.421	5.421	-	-	-	1	2.222	2.222	1	3.005	3.005	1	3.822	3.822	1	3.305	3.305	1	4.738	4.738	1	5.230	5.230	1	0.825	0.825	1	1.150	1.150	1	1.350	1.350	1	1.225	1.225	1	0.000	0.000	1	1.367	1.367	1	0.725	0.725	1	0.825	0.825	1	2.207	2.207	1	2.266	2.266	1	1.275	1.275	1	5.000	5.000	1	6.000	6.000	1	8.000	8.000	1	6.000	6.000	1	0.000	0.000	1	8.000	8.000	1	5.000	5.000	1	4.000	4.000	1	14.000	14.000	1	17.000	17.000	1	10.000	10.000
Rec A23	1	0.866	0.866	1	1.558	1.558	1	3.566	3.566	-	-	-	-	-	-	1	4.057	4.057	1	4.308	4.308	1	5.982	5.982	1	7.674	7.674	1	8.699	8.699	-	-	-	1	0.533	0.533	1	0.966	0.966	1	0.317	0.317	1	0.000	0.000	1	0.000	0.000	1	0.208	0.208	1	1.333	1.333	1	1.133	1.133	1	0.708	0.708	1	1.791	1.791	1	0.000	0.000	1	2.000	2.000	1	8.000	8.000	1	2.000	2.000	1	0.000	0.000	1	0.000	0.000	1	1.000	1.000	1	8.000	8.000	1	7.000	7.000	1	5.000	5.000	1	9.000	9.000	1	0.000	0.000
Rec A24	1	1.185	1.185	1	9.984	9.984	1	0.669	0.669	1	5.085	5.085	-	-	-	1	0.460	0.460	1	2.568	2.568	1	3.443	3.443	1	4.185	4.185	1	21.908	21.908	1	4.401	4.401	1	0.550	0.550	1	0.267	0.267	1	1.117	1.117	1	8.299	8.299	1	0.000	0.000	1	0.333	0.333	1	1.117	1.117	1	0.892	0.892	1	1.658	1.658	1	4.141	4.141	1	2.125	2.125	1	4.000	4.000	1	2.000	2.000	1	8.000	8.000	1	26.000	26.000	1	0.000	0.000	1	2.000	2.000	1	6.000	6.000	1	4.000	4.000	1	8.000	8.000	1	17.000	17.000	1	10.000	10.000
Rec A25	1	1.086	1.086	1	0.402	0.402	1	0.194	0.194	-	-	-	-	-	-	1	3.261	3.261	1	2.444	2.444	1	10.810	10.810	1	13.093	13.093	1	13.934	13.934	1	16.451	16.451	1	0.792	0.792	1	0.767	0.767	1	0.558	0.558	1	0.000	0.000	1	0.000	0.000	1	0.383	0.383	1	0.616	0.616	1	0.150	0.150	1	0.733	0.733	1	1.016	1.016	1	0.225	0.225	1	7.000	7.000	1	6.000	6.000	1	4.000	4.000	1	0.000	0.000	1	0.000	0.000	1	4.000	4.000	1	5.000	5.000	1	2.000	2.000	1	5.000	5.000	1	8.000	8.000	1	2.000	2.000
Rec A26	1	1.007	1.007	1	0.174	0.174	1	0.374	0.374	1	10.531	10.531	-	-	-	1	2.799	2.799	1	3.282	3.282	1	3.840	3.840	1	4.632	4.632	1	5.098	5.098	1	9.656	9.656	1	0.442	0.442	1	0.483	0.483	1	1.033	1.033	1	0.225	0.225	1	0.000	0.000	1	0.408	0.408	1	0.358	0.358	1	0.836	0.836	1	0.500	0.500	1	5.291	5.291	1	0.775	0.775	1	3.000	3.000	1	3.000	3.000	1	6.000	6.000	1	1.000	1.000	1	0.000	0.000	1	2.000	2.000	1	2.000	2.000	1	6.000	6.000	1	4.000	4.000	1	13.000	13.000	1	3.000	3.000
Rec A27	1	0.755	0.755	1	1.688	1.688	1	0.455	0.455	1	8.204	8.204	-	-	-	1	2.755	2.755	1	3.071	3.071	1	5.496	5.496	1	7.146	7.146	1	7.662	7.662	1	7.996	7.996	1	0.717	0.717	1	0.888	0.888	1	0.208	0.208	1	1.050	1.050	1	0.000	0.000	1	0.283	0.283	1	1.758	1.758	1	1.258	1.258	1	0.492	0.492	1	6.624	6.624	1	0.683	0.683	1	3.000	3.000	1	7.000	7.000	1	1.000	1.000	1	3.000	3.000	1	0.000	0.000	1	1.000	1.000	1	8.000	8.000	1	3.000	3.000	1	1.000	1.000	1	20.000	20.000	1	3.000	3.000
Rec A28	1	0.681	0.681	1	0.522	0.522	1	1.814	1.814	-	-	-	-	-	-	1	2.639	2.639	1	5.013	5.013	1	4.139	4.139	1	8.521	8.521	1	5.655	5.655	-	-	-	1	0.358	0.358	1	1.075	1.075	1	0.617	0.617	1	0.000	0.000	1	0.000	0.000	1	0.467	0.467	1	0.092	0.092	1	0.758	0.758	1	0.083	0.083	1	2.633	2.633	1	0.000	0.000	1	3.000	3.000	1	7.000	7.000	1	4.000	4.000	1	0.000	0.000	1	0.000	0.000	1	2.000	2.000	1	1.000	1.000	1	4.000	4.000	1	1.000	1.000	1	12.000	12.000	1	0.000	0.000
Rec A29	1	0.994	0.994	1	0.369	0.369	1	1.503	1.503	-	-	-	-	-	-	1	1.661	1.661	1	2.361	2.361	1	3.986	3.986	1	4.352	4.352	-	-	-	-	-	-	1	0.117	0.117	1	0.400	0.400	1	0.208	0.208	1	0.000	0.000	1	0.000	0.000	1	1.333	1.333	1	0.675	0.675	1	1.039	1.039	1	2.291	2.291	1	0.000	0.000	1	0.000	0.000	1	1.000	1.000	1	3.000	3.000	1	2.000	2.000	1	0.000	0.000	1	0.000	0.000	1	8.000	8.000	1	6.000	6.000	1	6.000	6.000	1	6.000	6.000	1	0.000	0.000	1	0.000	0.000
Rec A30	1	0.911	0.911	1	0.161	0.161	1	1.427	1.427	-	-	-	1	12.739	12.739	1	1.802	1.802	1	3.399	3.399	1	3.549	3.549	1	4.899	4.899	1	6.415	6.415	1	7.715	7.715	1	0.498	0.498	1	0.808	0.808	1	0.175	0.175	1	0.000	0.000	1	0.075	0.075	1	0.392	0.392	1	0.725	0.725	1	1.383	1.383	1	2.200	2.200	1	1.008	1.008	1	0.817	0.817	1	4.000	4.000	1	4.000	4.000	1	2.000	2.000	1	0.000	0.000	1	1.000	1.000	1	3.000	3.000	1	5.000	5.000	1	6.000	6.000	1	13.000	13.000	1	5.000	5.000	1	5.000	5.000
Rec A31	1	0.443	0.443	1	0.209	0.209	1	9.942	9.942	-	-	-	-	-	-	1	3.576	3.576	1	3.117	3.117	1	4.509	4.509	1	7.184	7.184	1	13.616	13.616	-	-	-	1	0.900	0.900	1	0.992	0.992	1	0.442	0.442	1	0.000	0.000	1	0.000	0.000	1	1.467	1.467	1	0.650	0.650	1	0.842	0.842	1	1.775	1.775	1	1.107	1.107	1	0.000	0.000	1	9.000	9.000	1	8.000	8.000	1	2.000	2.000	1	0.000	0.000	1	0.000	0.000	1	8.000	8.000	1	5.000	5.000	1	7.000	7.000	1	11.000	11.000	1	4.000	4.000	1	0.000	0.000
Rec A32	-	-	-	1	0.253	0.253	1	4.246	4.246	-	-	-	-	-	-	-	-	-	1	1.642	1.642	1	2.379	2.379	1	3.138	3.138	1	3.854	3.854	1	7.754	7.754	1	0.000	0.000	1	0.175	0.175	1	0.190	0.190	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.547	0.547	1	0.858	0.858	1	0.625	0.625	1	2.958	2.958	1	0.358	0.358	1	0.000	0.000	1	2.000	2.000	1	2.000	2.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	3.000	3.000	1	4.000	4.000	1	3.000	3.000	1	8.000	8.000	1	2.000	2.000
All Recordings	29	0.815	23.643	31	0.903	27.985	30	2.244	67.326	12	8.405	100.859	4	9.905	39.621	30	3.044	91.333	30	3.853	115.576	30	5.253	157.598	30	7.185	215.557	30	9.747	292.417	16	9.114	145.830	31	0.683	21.162	31	1.067	33.077	31	0.717	22.213	31	0.524	16.258	31	0.057	1.775	31	1.005	31.147	31	0.866	26.859	31	1.119	34.682	31	1.029	31.884	31	3.022	93.681	31	0.417	12.919	31	4.387	136.000	31	6.226	193.000	31	4.323	134.000	31	2.097	65.000	31	0.387	12.000	31	5.065	157.000	31	5.194	161.000	31	6.065	188.000	31	5.774	179.000	31	12.774	396.000	31	2.258	70.000
