	gender	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad1_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad1_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad1_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad2_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad2_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad2_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad3_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad3_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad3_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad4_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad4_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad4_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad5_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad5_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad5_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an1_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an1_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an1_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an2_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an2_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an2_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an3_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an3_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an3_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an4_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an4_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an4_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an5_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an5_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an5_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an6_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an6_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an6_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad1_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad1_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad1_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad2_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad2_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad2_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad3_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad3_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad3_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad4_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad4_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad4_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad5_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad5_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad5_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an1_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an1_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an1_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an2_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an2_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an2_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an3_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an3_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an3_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an4_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an4_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an4_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an5_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an5_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an5_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an6_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an6_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an6_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad1_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad1_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad1_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad2_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad2_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad2_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad3_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad3_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad3_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad4_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad4_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad4_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad5_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad5_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad5_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an1_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an1_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an1_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an2_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an2_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an2_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an3_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an3_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an3_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an4_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an4_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an4_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an5_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an5_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an5_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an6_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an6_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an6_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad1_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad1_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad1_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad2_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad2_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad2_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad3_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad3_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad3_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad4_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad4_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad4_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad5_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad5_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad5_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an1_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an1_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an1_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an2_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an2_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an2_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an3_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an3_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an3_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an4_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an4_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an4_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an5_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an5_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an5_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an6_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an6_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an6_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad1_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad1_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad1_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad2_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad2_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad2_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad3_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad3_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad3_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad4_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad4_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad4_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad5_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad5_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad5_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an1_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an1_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an1_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an2_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an2_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an2_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an3_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an3_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an3_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an4_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an4_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an4_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an5_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an5_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an5_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an6_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an6_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an6_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad1_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad1_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad1_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad2_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad2_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad2_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad3_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad3_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad3_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad4_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad4_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad4_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad5_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad5_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_ad5_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an1_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an1_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an1_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an2_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an2_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an2_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an3_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an3_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an3_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an4_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an4_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an4_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an5_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an5_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an5_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an6_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an6_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/王者荣耀.html (CRC)_an6_Sum
Rec A02	male	2	0.167	0.333	3	0.133	0.400	1	0.158	0.158	-	-	-	-	-	-	7	0.160	1.123	5	0.093	0.467	11	0.105	1.158	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0.333	0.333	1	0.400	0.400	1	0.158	0.158	1	0.000	0.000	1	0.000	0.000	1	1.123	1.123	1	0.467	0.467	1	1.158	1.158	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	2.000	2.000	1	3.000	3.000	1	1.000	1.000	-	-	-	-	-	-	1	7.000	7.000	1	5.000	5.000	1	11.000	11.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Rec A03	female	2	0.213	0.425	10	0.165	1.650	5	0.155	0.775	4	0.154	0.617	-	-	-	10	0.128	1.283	4	0.250	1.000	8	0.182	1.458	4	0.160	0.642	2	0.329	0.658	3	0.189	0.567	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0.425	0.425	1	1.650	1.650	1	0.775	0.775	1	0.617	0.617	1	0.000	0.000	1	1.283	1.283	1	1.000	1.000	1	1.458	1.458	1	0.642	0.642	1	0.658	0.658	1	0.567	0.567	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	2.000	2.000	1	10.000	10.000	1	5.000	5.000	1	4.000	4.000	-	-	-	1	10.000	10.000	1	4.000	4.000	1	8.000	8.000	1	4.000	4.000	1	2.000	2.000	1	3.000	3.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Rec A04	male	2	0.208	0.417	2	0.196	0.392	4	0.198	0.792	-	-	-	-	-	-	4	0.082	0.326	5	0.138	0.692	25	0.216	5.400	9	0.224	2.016	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0.417	0.417	1	0.392	0.392	1	0.792	0.792	1	0.000	0.000	1	0.000	0.000	1	0.326	0.326	1	0.692	0.692	1	5.400	5.400	1	2.016	2.016	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	2.000	2.000	1	2.000	2.000	1	4.000	4.000	-	-	-	-	-	-	1	4.000	4.000	1	5.000	5.000	1	25.000	25.000	1	9.000	9.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Rec A05	female	4	0.169	0.675	7	0.156	1.092	8	0.181	1.450	8	0.144	1.150	-	-	-	12	0.210	2.516	23	0.182	4.183	19	0.175	3.325	28	0.173	4.841	17	0.186	3.158	6	0.260	1.558	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0.675	0.675	1	1.092	1.092	1	1.450	1.450	1	1.150	1.150	1	0.000	0.000	1	2.516	2.516	1	4.183	4.183	1	3.325	3.325	1	4.841	4.841	1	3.158	3.158	1	1.558	1.558	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	4.000	4.000	1	7.000	7.000	1	8.000	8.000	1	8.000	8.000	-	-	-	1	12.000	12.000	1	23.000	23.000	1	19.000	19.000	1	28.000	28.000	1	17.000	17.000	1	6.000	6.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
