	gender	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad1_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad1_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad1_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad2_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad2_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad2_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad3_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad3_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad3_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad4_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad4_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad4_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad5_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad5_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad5_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an1_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an1_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an1_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an2_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an2_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an2_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an3_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an3_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an3_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an4_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an4_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an4_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an5_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an5_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an5_Sum	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an6_N	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an6_Mean	Fixation Duration_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an6_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad1_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad1_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad1_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad2_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad2_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad2_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad3_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad3_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad3_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad4_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad4_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad4_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad5_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad5_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad5_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an1_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an1_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an1_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an2_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an2_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an2_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an3_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an3_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an3_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an4_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an4_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an4_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an5_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an5_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an5_Sum	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an6_N	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an6_Mean	Total Fixation Duration (Include Zeros)_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an6_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad1_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad1_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad1_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad2_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad2_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad2_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad3_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad3_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad3_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad4_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad4_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad4_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad5_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad5_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_ad5_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an1_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an1_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an1_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an2_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an2_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an2_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an3_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an3_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an3_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an4_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an4_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an4_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an5_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an5_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an5_Sum	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an6_N	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an6_Mean	Fixation Count_file:///C:/Users/SYSUD202/Desktop/Test2/vivoX30.html (CRC)_an6_Sum
Rec A19	male	27	0.195	5.258	37	0.171	6.341	5	0.145	0.725	10	0.180	1.800	-	-	-	10	0.148	1.483	27	0.220	5.950	11	0.189	2.075	7	0.143	1.000	6	0.082	0.492	1	0.400	0.400	1	5.258	5.258	1	6.341	6.341	1	0.725	0.725	1	1.800	1.800	1	0.000	0.000	1	1.483	1.483	1	5.950	5.950	1	2.075	2.075	1	1.000	1.000	1	0.492	0.492	1	0.400	0.400	1	27.000	27.000	1	37.000	37.000	1	5.000	5.000	1	10.000	10.000	-	-	-	1	10.000	10.000	1	27.000	27.000	1	11.000	11.000	1	7.000	7.000	1	6.000	6.000	1	1.000	1.000
Rec A20	female	9	0.163	1.467	12	0.216	2.591	5	0.228	1.142	-	-	-	-	-	-	10	0.182	1.825	12	0.197	2.366	-	-	-	1	0.158	0.158	-	-	-	-	-	-	1	1.467	1.467	1	2.591	2.591	1	1.142	1.142	1	0.000	0.000	1	0.000	0.000	1	1.825	1.825	1	2.366	2.366	1	0.000	0.000	1	0.158	0.158	1	0.000	0.000	1	0.000	0.000	1	9.000	9.000	1	12.000	12.000	1	5.000	5.000	-	-	-	-	-	-	1	10.000	10.000	1	12.000	12.000	-	-	-	1	1.000	1.000	-	-	-	-	-	-
Rec A21	female	12	0.180	2.158	25	0.180	4.491	9	0.152	1.367	3	0.178	0.533	6	0.118	0.708	12	0.168	2.016	29	0.165	4.783	21	0.196	4.116	14	0.163	2.283	6	0.228	1.366	2	0.188	0.375	1	2.158	2.158	1	4.491	4.491	1	1.367	1.367	1	0.533	0.533	1	0.708	0.708	1	2.016	2.016	1	4.783	4.783	1	4.116	4.116	1	2.283	2.283	1	1.366	1.366	1	0.375	0.375	1	12.000	12.000	1	25.000	25.000	1	9.000	9.000	1	3.000	3.000	1	6.000	6.000	1	12.000	12.000	1	29.000	29.000	1	21.000	21.000	1	14.000	14.000	1	6.000	6.000	1	2.000	2.000
Rec A22	male	16	0.148	2.366	12	0.186	2.230	2	0.221	0.442	5	0.145	0.725	-	-	-	15	0.188	2.825	7	0.169	1.183	5	0.228	1.141	4	0.158	0.633	5	0.148	0.741	5	0.098	0.492	1	2.366	2.366	1	2.230	2.230	1	0.442	0.442	1	0.725	0.725	1	0.000	0.000	1	2.825	2.825	1	1.183	1.183	1	1.141	1.141	1	0.633	0.633	1	0.741	0.741	1	0.492	0.492	1	16.000	16.000	1	12.000	12.000	1	2.000	2.000	1	5.000	5.000	-	-	-	1	15.000	15.000	1	7.000	7.000	1	5.000	5.000	1	4.000	4.000	1	5.000	5.000	1	5.000	5.000
Rec A23	female	4	0.094	0.375	43	0.112	4.800	20	0.130	2.608	5	0.092	0.458	-	-	-	24	0.142	3.399	20	0.160	3.191	4	0.150	0.600	4	0.108	0.433	4	0.117	0.467	3	0.092	0.275	1	0.375	0.375	1	4.800	4.800	1	2.608	2.608	1	0.458	0.458	1	0.000	0.000	1	3.399	3.399	1	3.191	3.191	1	0.600	0.600	1	0.433	0.433	1	0.467	0.467	1	0.275	0.275	1	4.000	4.000	1	43.000	43.000	1	20.000	20.000	1	5.000	5.000	-	-	-	1	24.000	24.000	1	20.000	20.000	1	4.000	4.000	1	4.000	4.000	1	4.000	4.000	1	3.000	3.000
Rec A24	male	20	0.199	3.983	44	0.190	8.366	22	0.166	3.657	13	0.188	2.449	-	-	-	46	0.212	9.766	36	0.231	8.307	21	0.203	4.266	26	0.209	5.441	19	0.183	3.483	17	0.209	3.558	1	3.983	3.983	1	8.366	8.366	1	3.657	3.657	1	2.449	2.449	1	0.000	0.000	1	9.766	9.766	1	8.307	8.307	1	4.266	4.266	1	5.441	5.441	1	3.483	3.483	1	3.558	3.558	1	20.000	20.000	1	44.000	44.000	1	22.000	22.000	1	13.000	13.000	-	-	-	1	46.000	46.000	1	36.000	36.000	1	21.000	21.000	1	26.000	26.000	1	19.000	19.000	1	17.000	17.000
Rec A25	male	8	0.170	1.358	4	0.135	0.542	6	0.099	0.592	8	0.132	1.058	-	-	-	11	0.140	1.542	9	0.135	1.217	4	0.121	0.483	1	0.200	0.200	5	0.115	0.575	5	0.078	0.392	1	1.358	1.358	1	0.542	0.542	1	0.592	0.592	1	1.058	1.058	1	0.000	0.000	1	1.542	1.542	1	1.217	1.217	1	0.483	0.483	1	0.200	0.200	1	0.575	0.575	1	0.392	0.392	1	8.000	8.000	1	4.000	4.000	1	6.000	6.000	1	8.000	8.000	-	-	-	1	11.000	11.000	1	9.000	9.000	1	4.000	4.000	1	1.000	1.000	1	5.000	5.000	1	5.000	5.000
Rec A26	female	-	-	-	2	0.183	0.367	7	0.144	1.008	10	0.159	1.592	-	-	-	22	0.200	4.391	49	0.200	9.783	19	0.178	3.383	14	0.172	2.408	17	0.202	3.433	11	0.174	1.916	1	0.000	0.000	1	0.367	0.367	1	1.008	1.008	1	1.592	1.592	1	0.000	0.000	1	4.391	4.391	1	9.783	9.783	1	3.383	3.383	1	2.408	2.408	1	3.433	3.433	1	1.916	1.916	-	-	-	1	2.000	2.000	1	7.000	7.000	1	10.000	10.000	-	-	-	1	22.000	22.000	1	49.000	49.000	1	19.000	19.000	1	14.000	14.000	1	17.000	17.000	1	11.000	11.000
Rec A27	male	26	0.196	5.091	17	0.208	3.533	16	0.136	2.183	12	0.215	2.583	-	-	-	30	0.192	5.751	26	0.170	4.424	22	0.200	4.391	20	0.150	3.008	20	0.172	3.441	18	0.192	3.450	1	5.091	5.091	1	3.533	3.533	1	2.183	2.183	1	2.583	2.583	1	0.000	0.000	1	5.751	5.751	1	4.424	4.424	1	4.391	4.391	1	3.008	3.008	1	3.441	3.441	1	3.450	3.450	1	26.000	26.000	1	17.000	17.000	1	16.000	16.000	1	12.000	12.000	-	-	-	1	30.000	30.000	1	26.000	26.000	1	22.000	22.000	1	20.000	20.000	1	20.000	20.000	1	18.000	18.000
Rec A28	male	9	0.138	1.242	24	0.180	4.316	17	0.133	2.255	4	0.150	0.600	-	-	-	30	0.213	6.383	30	0.194	5.825	17	0.163	2.775	4	0.173	0.692	2	0.304	0.608	11	0.161	1.775	1	1.242	1.242	1	4.316	4.316	1	2.255	2.255	1	0.600	0.600	1	0.000	0.000	1	6.383	6.383	1	5.825	5.825	1	2.775	2.775	1	0.692	0.692	1	0.608	0.608	1	1.775	1.775	1	9.000	9.000	1	24.000	24.000	1	17.000	17.000	1	4.000	4.000	-	-	-	1	30.000	30.000	1	30.000	30.000	1	17.000	17.000	1	4.000	4.000	1	2.000	2.000	1	11.000	11.000
Rec A29	male	13	0.209	2.716	23	0.194	4.458	7	0.149	1.042	-	-	-	-	-	-	12	0.238	2.858	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	2.716	2.716	1	4.458	4.458	1	1.042	1.042	1	0.000	0.000	1	0.000	0.000	1	2.858	2.858	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	0.000	0.000	1	13.000	13.000	1	23.000	23.000	1	7.000	7.000	-	-	-	-	-	-	1	12.000	12.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Rec A30	female	1	0.533	0.533	14	0.185	2.592	16	0.165	2.641	1	0.108	0.108	-	-	-	20	0.178	3.558	4	0.227	0.908	2	0.171	0.342	8	0.159	1.275	2	0.133	0.267	3	0.167	0.500	1	0.533	0.533	1	2.592	2.592	1	2.641	2.641	1	0.108	0.108	1	0.000	0.000	1	3.558	3.558	1	0.908	0.908	1	0.342	0.342	1	1.275	1.275	1	0.267	0.267	1	0.500	0.500	1	1.000	1.000	1	14.000	14.000	1	16.000	16.000	1	1.000	1.000	-	-	-	1	20.000	20.000	1	4.000	4.000	1	2.000	2.000	1	8.000	8.000	1	2.000	2.000	1	3.000	3.000
Rec A31	female	9	0.160	1.441	5	0.197	0.983	6	0.158	0.950	1	0.092	0.092	-	-	-	6	0.169	1.017	4	0.100	0.400	2	0.041	0.081	2	0.121	0.242	2	0.092	0.183	3	0.125	0.375	1	1.441	1.441	1	0.983	0.983	1	0.950	0.950	1	0.092	0.092	1	0.000	0.000	1	1.017	1.017	1	0.400	0.400	1	0.081	0.081	1	0.242	0.242	1	0.183	0.183	1	0.375	0.375	1	9.000	9.000	1	5.000	5.000	1	6.000	6.000	1	1.000	1.000	-	-	-	1	6.000	6.000	1	4.000	4.000	1	2.000	2.000	1	2.000	2.000	1	2.000	2.000	1	3.000	3.000
Rec A32	female	8	0.179	1.433	24	0.199	4.774	16	0.179	2.858	6	0.225	1.350	-	-	-	25	0.220	5.508	22	0.214	4.708	11	0.186	2.041	11	0.197	2.166	3	0.175	0.525	5	0.177	0.883	1	1.433	1.433	1	4.774	4.774	1	2.858	2.858	1	1.350	1.350	1	0.000	0.000	1	5.508	5.508	1	4.708	4.708	1	2.041	2.041	1	2.166	2.166	1	0.525	0.525	1	0.883	0.883	1	8.000	8.000	1	24.000	24.000	1	16.000	16.000	1	6.000	6.000	-	-	-	1	25.000	25.000	1	22.000	22.000	1	11.000	11.000	1	11.000	11.000	1	3.000	3.000	1	5.000	5.000
All Recordings	-	303	0.180	54.471	581	0.177	102.997	297	0.154	45.806	134	0.170	22.797	9	0.129	1.158	521	0.188	97.722	559	0.202	112.835	311	0.178	55.365	220	0.170	37.429	181	0.175	31.621	192	0.167	32.127	31	1.757	54.471	31	3.322	102.997	31	1.478	45.806	31	0.735	22.797	31	0.037	1.158	31	3.152	97.722	31	3.640	112.835	31	1.786	55.365	31	1.207	37.429	31	1.020	31.621	31	1.036	32.127	28	10.821	303.000	30	19.367	581.000	31	9.581	297.000	21	6.381	134.000	3	3.000	9.000	31	16.806	521.000	30	18.633	559.000	26	11.962	311.000	24	9.167	220.000	22	8.227	181.000	22	8.727	192.000
